Brand,Name,ScreenSize,CPU,RAM,HardDisk,DefaultPrice,SalePrice,Link,Website
LG,Laptop LG Gram 2021 17ZD90P-G.AX71A5 (Core i7-1165G7/ 16GB LPDDR4X/ 256GB SSD NVMe/ 17 WQXGA IPS/ NonOS) - Hàng Chính Hãng,17,Intel Core i7,16GB,SSD: 256GB,36990000,36990000,https://tiki.vn/laptop-lg-gram-2021-17zd90p-g-ax71a5-core-i7-1165g7-16gb-lpddr4x-256gb-ssd-nvme-17-wqxga-ips-nonos-hang-chinh-hang-p92621084.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.107626967&itm_medium=CPC&itm_source=tiki-reco&spid=107626967,Tiki
Microsoft,Microsoft Surface Laptop 2 - Core i5-8250U/RAM 8GB/ SSD 256GB - Hàng Chính Hãng,13.5,Intel Core i5,8GB,SSD: 256GB,31900000,31900000,https://tiki.vn/microsoft-surface-laptop-2-core-i5-8250u-ram-8gb-ssd-256gb-hang-chinh-hang-p21061945.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.21061947&itm_medium=CPC&itm_source=tiki-reco&spid=21061947,Tiki
Dell,Laptop Dell Vostro 3510 7T2YC1 (Core i5-1135G7/ 8GD4/ 512GB SSD/ 15.6 FHD/ Win10 + Office) - Hàng Chính Hãng,15.6,Intel Core i5,8GB,SSD: 512GB,17990000,17990000,https://tiki.vn/laptop-dell-vostro-3510-7t2yc1-core-i5-1135g7-8gb-512gb-ssd-15-6-fhd-win10-office-hang-chinh-hang-p129937277.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.137006840&itm_medium=CPC&itm_source=tiki-reco&spid=137006840,Tiki
HP,Laptop HP 14s-fq1080AU 4K0Z7PA (AMD R3-5300U/ 4GB DDR4/ 256GB SSD/ 14 HD/ Win 11) - Hàng Chính Hãng,14,AMD Ryzen 3,4GB,SSD: 256GB,12590000,12590000,https://tiki.vn/laptop-hp-14s-fq1080au-4k0z7pa-amd-r3-5300u-4gb-ddr4-256gb-ssd-14-hd-win10-hang-chinh-hang-p155974507.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.170523825&itm_medium=CPC&itm_source=tiki-reco&spid=170523825,Tiki
Acer,Laptop Acer Swift 3 SF314-43-R4X3 (AMD R5-5500U/ 16GB LPDDR4X/ 512GB SSD/ 14 FHD IPS/ Win11) - Hàng Chính Hãng,14,AMD Ryzen 5,16GB,SSD: 512GB,17990000,17990000,https://tiki.vn/laptop-acer-swift-3-sf314-43-r4x3-amd-r5-5500u-16gb-lpddr4x-512gb-ssd-14-fhd-ips-win11-hang-chinh-hang-p143172646.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.145832866&itm_medium=CPC&itm_source=tiki-reco&spid=145832866,Tiki
Asus,Laptop Asus ExpertBook B1400 - B1400CEAE-EK3724 (Chip Intel Core i5-1135G7 | RAM 8GB | SSD 256GB NVMe | 14' Full HD | B<U+1EA3>o m<U+1EAD>t vân tay | B<U+1EA3>o m<U+1EAD>t TPM 2.0 | Endless Os | Ð<U+1ED9> b<U+1EC1>n chu<U+1EA9>n quân d<U+1ED9>i US) - Hàng Chính Hãng,14,Intel Core i5,8GB,SSD: 256GB,20000000,18890000,https://tiki.vn/laptop-asus-expertbook-b1400-b1400ceae-ek3724-chip-intel-core-i5-1135g7-ram-8gb-ssd-256gb-nvme-14-full-hd-bao-mat-van-tay-bao-mat-tpm-2-0-endless-os-do-ben-chuan-quan-doi-us-hang-chinh-hang-p154449036.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.154449037&itm_medium=CPC&itm_source=tiki-reco&spid=154449037,Tiki
Asus,Laptop Asus Vivobook X415EA-EB640W (Core i5-1135G4/ 4GB/ 512GB SSD/ 14 FHD/ Win11) - Hàng Chính Hãng,14,Intel Core i5,4GB,SSD: 512GB,16990000,13990000,https://tiki.vn/laptop-asus-vivobook-x415ea-eb640w-core-i5-1135g4-4gb-512gb-ssd-14-fhd-win11-hang-chinh-hang-p154224310.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.169915252&itm_medium=CPC&itm_source=tiki-reco&spid=169915252,Tiki
Intel,"Laptop Intel NUC M15 i5 1135G7/16GB/512GB/15.6""F/Win10/(BBC510EAUXBC1)/Xám - Hàng chính hãng",15.6,Apple M1,16GB,SSD: 512GB,34990000,24490000,https://tiki.vn/laptop-intel-nuc-m15-i5-1135g7-16gb-512gb-15-6-f-win10-bbc510eauxbc1-xam-hang-chinh-hang-p155530439.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.155530440&itm_medium=CPC&itm_source=tiki-reco&spid=155530440,Tiki
MSI,Laptop MSI Modern 14 B11MOU 851VN Gray (i3 1115G4/ 8GB/ 256GB SSD/ W10) Hàng Chính Hãng,14,Intel Core i3,8GB,SSD: 256GB,14490000,14490000,https://tiki.vn/msi-modern-14-b11mou-851vn-gray-i3-1115g4-8gb-256gb-ssd-w10-p158583026.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.158583027&itm_medium=CPC&itm_source=tiki-reco&spid=158583027,Tiki
Microsoft,Surface Pro 7 Core I3 Ram 4Gb Sdd 128Gb Brand New - Hàng chính hãng,12.3,Intel Core i3,4GB,SSD: 128GB,18189000,18189000,https://tiki.vn/surface-pro-7-core-i3-ram-4gb-sdd-128gb-brand-new-hang-chinh-hang-p47374311.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.56455246&itm_medium=CPC&itm_source=tiki-reco&spid=56455246,Tiki
Lenovo,"Laptop Lenovo ThinkBook 15 G2 ITL i5 1135G7/8GB/512GB/15.6""F/Win11/(20VE00UNVN)/Xám - Hàng chính hãng",15.6,Intel Core i5,8GB,SSD: 512GB,21390000,18390000,https://tiki.vn/laptop-lenovo-thinkbook-15-g2-itl-i5-1135g7-8gb-512gb-15-6-f-win11-20ve00unvn-xam-hang-chinh-hang-p155530324.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.155530325&itm_medium=CPC&itm_source=tiki-reco&spid=155530325,Tiki
Lenovo,Laptop Lenovo Ideapad DUET 3  82AT00HGVN (Pentium N5030/ 8Gb/ 256GB SSD/ 10.3 WUXGA IPS/ Win10) - Hàng Chính Hãng,10.3,Intel Pentium,8GB,SSD: 256GB,13990000,8990000,https://tiki.vn/laptop-lenovo-ideapad-duet-3-82at00hgvn-pentium-n5030-8gb-256gb-ssd-10-3-wuxga-ips-win10-hang-chinh-hang-p138324661.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.165968899&itm_medium=CPC&itm_source=tiki-reco&spid=165968899,Tiki
HP,Laptop HP Pavilion 15-eg00504TU (46M00PA) (i7-1165G7/8GB RAM/512GB SSD/15.6 FHD/Win10/Vàng) Hàng chính hãng,15.6,Intel Core i7,8GB,SSD: 512GB,21790000,21790000,https://tiki.vn/laptop-hp-pavilion-15-eg00504tu-46m00pa-i7-1165g7-8gb-ram-512gb-ssd-15-6-fhd-win10-vang-hang-chinh-hang-p109246639.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.109246641&itm_medium=CPC&itm_source=tiki-reco&spid=109246641,Tiki
Asus,Vivobook ASUS  R564JA-UH31T Core i3-1005G1 / RAM 4GB / SSD 128GB / 15.6 Full HD Touchscreen / Win 10- Hàng nh<U+1EAD>p kh<U+1EA9>u,15.6,AMD Ryzen 5,4GB,SSD: 128GB,13950000,13950000,https://tiki.vn/vivobook-asus-r564ja-uh31t-core-i3-1005g1-ram-4gb-ssd-128gb-15-6-full-hd-touchscreen-win-10-p124838988.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.124838989&itm_medium=CPC&itm_source=tiki-reco&spid=124838989,Tiki
LG,Laptop LG Gram 2021 17Z90P-G.AH78A5 (Core i7-1165G7/ 16GB LPDDR4X/ 1TB SSD NVMe/ 17 WQXGA IPS/ Win10) - Hàng Chính Hãng,17,Intel Core i7,16GB,SSD: 1TB,44290000,44290000,https://tiki.vn/laptop-lg-gram-2021-17z90p-g-ah78a5-core-i7-1165g7-16gb-lpddr4x-1tb-ssd-nvme-17-wqxga-ips-win10-hang-chinh-hang-p92621126.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.107972486&itm_medium=CPC&itm_source=tiki-reco&spid=107972486,Tiki
Microsoft,Surface Laptop Go Core i5 / RAM 8GB / SSD 128GB / 12.4 inch / 1.1kg / Win 10 - Hàng Nh<U+1EAD>p Kh<U+1EA9>u M<U+1EF9>,12.4,Intel Core i5,8GB,SSD: 128GB,19200000,19200000,https://tiki.vn/surface-laptop-go-core-i5-ram-8gb-ssd-128gb-12-4-inch-1-1kg-win-10-hang-nhap-khau-my-p160305537.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.160305538&itm_medium=CPC&itm_source=tiki-reco&spid=160305538,Tiki
Lenovo,Laptop Lenovo Thinkpad X13 Gen 2 20WK00CUVA (Core i7-1165G7/8GB/512GB/Intel Iris Xe/13.3 inch WQXGA/FreeDos/Ðen) Hàng chính hãng,13.3,Intel Core i7,8GB,SSD: 512GB,33990000,33990000,https://tiki.vn/laptop-lenovo-thinkpad-x13-gen-2-20wk00cuva-core-i7-1165g7-8gb-512gb-intel-iris-xe-13-3-inch-wqxga-freedos-den-hang-chinh-hang-p143337289.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.143337290&itm_medium=CPC&itm_source=tiki-reco&spid=143337290,Tiki
Microsoft,Máy tính laptop Surface Pro 7 Core I3 Ram 4Gb Sdd 128Gb Brand New - Hàng chính hãng,12.3,Intel Core i3,4GB,SSD: 128GB,17369000,17369000,https://tiki.vn/may-tinh-laptop-surface-pro-7-core-i3-ram-4gb-sdd-128gb-brand-new-hang-chinh-hang-p48390639.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.48390641&itm_medium=CPC&itm_source=tiki-reco&spid=48390641,Tiki
HP,Laptop HP 240 G8 519A4PA (Core i3-1005G1/ 4 GB DDR4/ 256 GB SSD PCIe NVMe/ 14 FHD/ Win10) - Hàng Chính Hãng,14,Intel Core i3,4GB,SSD: 256GB,12190000,12190000,https://tiki.vn/laptop-hp-240-g8-519a4pa-core-i3-1005g1-4-gb-ddr4-256-gb-ssd-pcie-nvme-14-fhd-win10-hang-chinh-hang-p127363787.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.170523823&itm_medium=CPC&itm_source=tiki-reco&spid=170523823,Tiki
Dell,Laptop Dell Vostro 3405 V4R53500U001W (AMD R5-3500U/ 4GB/ 256GB PCIE/ 14 FHD/ Win10) - Hàng Chính Hãng,14,AMD Ryzen 5,4GB,SSD: 256GB,17537000,13490000,https://tiki.vn/laptop-dell-vostro-3405-v4r53500u001w-amd-r5-3500u-4gb-256gb-pcie-14-fhd-win10-hang-chinh-hang-p118526595.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.134364068&itm_medium=CPC&itm_source=tiki-reco&spid=134364068,Tiki
Lenovo,"Laptop Lenovo IdeaPad 5 Pro 16IHU6 i5 11300H/16GB/512GB/2GB MX450/16""Q/120Hz/Win11/(82L9004XVN)/Xám - Hàng chính hãng",16,Intel Core i5,16GB,SSD: 512GB,27990000,25990000,https://tiki.vn/laptop-lenovo-ideapad-5-pro-16ihu6-i5-11300h-16gb-512gb-2gb-mx450-16-q-120hz-win11-82l9004xvn-xam-hang-chinh-hang-p163871670.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.163871671&itm_medium=CPC&itm_source=tiki-reco&spid=163871671,Tiki
Lenovo,"Laptop Lenovo IdeaPad 5 Pro 16ACH6 82L500WJVN (Ryzen 7-5800H | RAM 16GB | SSD 512GB | GTX 1650 4GB | 16"" WQXGA | Win11 | Cloud Grey) - Hàng Chính Hãng",16,AMD Ryzen 7,16GB,SSD: 512GB,27990000,27990000,https://tiki.vn/laptop-lenovo-ideapad-5-pro-16ach6-82l500wjvn-ryzen-7-5800h-ram-16gb-ssd-512gb-gtx-1650-4gb-16-wqxga-win11-cloud-grey-hang-chinh-hang-p174829118.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.174829119&itm_medium=CPC&itm_source=tiki-reco&spid=174829119,Tiki
Asus,Laptop Asus Gaming TUF FX706HC-HX003T (i5 11400H/8GB RAM/512GB SSD/17.3 FHD/RTX 3050 4Gb/Win10/Xám)- Hàng chính hãng,17.3,Intel Core i5,8GB,SSD: 512GB,25990000,25990000,https://tiki.vn/laptop-asus-gaming-tuf-fx706hc-hx003t-i5-11400h-8gb-ram-512gb-ssd-17-3-fhd-rtx-3050-4gb-win10-xam-hang-chinh-hang-p117286354.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.117286355&itm_medium=CPC&itm_source=tiki-reco&spid=117286355,Tiki
Microsoft,Microsoft Surface Pro 2018 - Core i5-8250U/8G/128GB - Hàng Chính Hãng,12.3,Intel Core i5,8GB,SSD: 128GB,22500000,22500000,https://tiki.vn/microsoft-surface-pro-2018-core-i5-8250u-8g-128gb-hang-chinh-hang-p8285447.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.19940011&itm_medium=CPC&itm_source=tiki-reco&spid=19940011,Tiki
Itel,"Laptop Itel Able 1S N4020/4GB/256GB/14""/Win11/(71006300027)/Xám - Hàng chính hãng",14,Intel Celeron,4GB,SSD: 256GB,8990000,8290000,https://tiki.vn/laptop-itel-able-1s-n4020-4gb-256gb-14-win11-71006300027-xam-hang-chinh-hang-p155530340.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.155530341&itm_medium=CPC&itm_source=tiki-reco&spid=155530341,Tiki
Lenovo,Laptop Lenovo IdeaPad 1 11IGL05 (81VT006FVN) (Pen N5030/4GB RAM/256GB SSD/11.6 HD/Win11/Xám) - Hàng chính hãng ,11.6,Intel Pentium,4GB,SSD: 256GB,8999000,8999000,https://tiki.vn/laptop-lenovo-ideapad-1-11igl05-81vt006fvn-pen-n5030-4gb-ram-256gb-ssd-11-6-hd-win11-xam-hang-chinh-hang-p168953167.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.168953168&itm_medium=CPC&itm_source=tiki-reco&spid=168953168,Tiki
Lenovo,Laptop Lenovo Thinkpad E15 Gen 3 (20YG00AJVA) (R5 5500U/8GB RAM/512GB SSD/15.6 FHD/Dos/Ðen) - Hàng chính hãng,15.6,AMD Ryzen 5,8GB,SSD: 512GB,18290000,17990000,https://tiki.vn/laptop-lenovo-thinkpad-e15-gen-3-20yg00ajva-r5-5500u-8gb-ram-512gb-ssd-15-6-fhd-dos-den-p174217592.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.174217593&itm_medium=CPC&itm_source=tiki-reco&spid=174217593,Tiki
MSI,"Laptop MSI Modern 14 B5M R5 5500U/8GB/512GB/14""F/Túi/Chu<U+1ED9>t/Win11/(203VN)/Xám - Hàng chính hãng",14,AMD Ryzen 5,8GB,SSD: 512GB,15990000,15190000,https://tiki.vn/laptop-msi-modern-14-b5m-r5-5500u-8gb-512gb-14-f-tui-chuot-win11-203vn-xam-hang-chinh-hang-p151839049.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.151839052&itm_medium=CPC&itm_source=tiki-reco&spid=151839052,Tiki
HP,Laptop HP Gaming VICTUS 16-e0179AX (4R0V0PA) (R5 5600H/8GB RAM/512GB SSD/16.1 FHD 144Hz/RTX 3050Ti 4Gb/Win11/Ðen) - Hàng chính hãng,16.1,AMD Ryzen 5,8GB,SSD: 512GB,23290000,23290000,https://tiki.vn/laptop-hp-gaming-victus-16-e0179ax-4r0v0pa-r5-5600h-8gb-ram-512gb-ssd-16-1-fhd-144hz-rtx-3050ti-4gb-win11-den-hang-chinh-hang-p162426919.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.162426920&itm_medium=CPC&itm_source=tiki-reco&spid=162426920,Tiki
Dell,Laptop Dell Inspiron 7405 2 in 1 Ryzen 5 4500U / RAM 8GB / SSD 256GB / Full HD Touch / Win 10 - Hàng Nh<U+1EAD>p Kh<U+1EA9>u M<U+1EF9>,14,AMD Ryzen 5,8GB,SSD: 256GB,21450000,19950000,https://tiki.vn/laptop-dell-inspiron-7405-2-in-1-ryzen-5-4500u-ram-8gb-ssd-256gb-full-hd-touch-win-10-hang-nhap-khau-my-p135164444.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.135164445&itm_medium=CPC&itm_source=tiki-reco&spid=135164445,Tiki
HP,Laptop HP 240 G8 518V5PA (Core i5-1135G7/ 4GB/ 256GB/ 14FHD/ Win10) - Hàng Chính Hãng,14,Intel Core i5,4GB,SSD: 256GB,15900000,15900000,https://tiki.vn/laptop-hp-240-g8-518v5pa--core-i5-1135g7--4gb--256gb--14fhd--win10----hang-chinh-hang-p143296947.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.162521856&itm_medium=CPC&itm_source=tiki-reco&spid=162521856,Tiki
Asus,Laptop Asus ExpertBook L1 B1400CEAE-EK3724 (Core i5-1135G7/8GB/256GB/Intel Iris Xe/14.0-inch FHD/Endless/Ðen)- Hàng chính hãng,14,Intel Core i5,8GB,SSD: 256GB,17490000,17490000,https://tiki.vn/laptop-asus-expertbook-l1-b1400ceae-ek3724-core-i5-1135g7-8gb-256gb-intel-iris-xe-14-0-inch-fhd-endless-den-hang-chinh-hang-p148951559.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.148951560&itm_medium=CPC&itm_source=tiki-reco&spid=148951560,Tiki
Acer,"Laptop Acer TravelMate TMB311 31 P49D N5030/4GB/256GB/11.6""/Win11/(NX.VNFSV.005)/Ðen - Hàng chính hãng",11.6,Intel Pentium,4GB,SSD: 256GB,10990000,5490000,https://tiki.vn/laptop-acer-travelmate-tmb311-31-p49d-n5030-4gb-256gb-11-6-win11-nx-vnfsv-005-den-hang-chinh-hang-p155530329.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.155530331&itm_medium=CPC&itm_source=tiki-reco&spid=155530331,Tiki
Lenovo,"laptop Lenovo Thinkpad T470 ( Core i7 - 6600U / Ram 8GB DDR4 / SSD NVME 256Gb / Card Intel HD Graphics 620 / Màn hình 14 inch ) M<U+1ECF>ng nh<U+1EB9> , Ch<U+1EA1>y siêu nhanh - HÀNG CHÍNH HÃNG ",14,Intel Core i7,8GB,SSD: 256GB,11690000,11599000,https://tiki.vn/laptop-lenovo-thinkpad-t470-core-i7-6600u-ram-8gb-ddr4-ssd-nvme-256gb-card-intel-hd-graphics-620-man-hinh-14-inch-mong-nhe-chay-sieu-nhanh-hang-chinh-hang-p174211114.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.174211116&itm_medium=CPC&itm_source=tiki-reco&spid=174211116,Tiki
HP,Laptop HP Pavilion X360 14-dy0169TU 4Y1D4PA (Core i5-1135G7/ 8GB DDR4/ 512GB SSD/ 14 FHD/ Win11) - Hàng Chính Hãng,14,Intel Core i5,8GB,SSD: 512GB,19990000,19990000,https://tiki.vn/laptop-hp-pavilion-x360-14-dy0169tu-4y1d4pa--core-i5-1135g7--8gb-ddr4--512gb-ssd--14-fhd--win11----hang-chinh-hang-p148100180.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.148100191&itm_medium=CPC&itm_source=tiki-reco&spid=148100191,Tiki
MSI,"Laptop MSI GF65 Thin 10UE-228VN (Core i7-10750H/ 16GB (8GBx2) DDR4 3200MHz/ 512GB SSD M.2 PCIE/ RTX 3060 6GB GDDR6 Max-Q/ 15.6 FHD IPS, 144Hz/ Win10) - Hàng Chính Hãng",15.6,Intel Core i7,16GB,SSD: 512GB,30290000,30290000,https://tiki.vn/laptop-msi-gf65-thin-10ue-228vn-core-i7-10750h-16gb-8gbx2-ddr4-3200mhz-512gb-ssd-m-2-pcie-rtx-3060-6gb-gddr6-max-q-15-6-fhd-ips-144hz-win10-hang-chinh-hang-p90212662.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.103513240&itm_medium=CPC&itm_source=tiki-reco&spid=103513240,Tiki
Lenovo,"Laptop Lenovo Ideapad 3 14IML05 i3 10110U/4GB/256GB/14""/Win 11/(81WA00Q0VN)/Xám - Hàng chính hãng",14,Intel Core i3,4GB,SSD: 256GB,12490000,9490000,https://tiki.vn/laptop-lenovo-ideapad-3-14iml05-i3-10110u-4gb-256gb-14-win-11-81wa00q0vn-xam-hang-chinh-hang-p163871623.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.163871625&itm_medium=CPC&itm_source=tiki-reco&spid=163871625,Tiki
Asus,"Laptop Asus X415EA i3 1115G4/4GB/512GB/14""F/Win11/(EB638W)/B<U+1EA1>c - Hàng chính hãng",14,Intel Core i3,4GB,SSD: 512GB,12490000,11790000,https://tiki.vn/laptop-asus-x415ea-i3-1115g4-4gb-512gb-14-f-win11-eb638w-bac-hang-chinh-hang-p151839068.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.151839069&itm_medium=CPC&itm_source=tiki-reco&spid=151839069,Tiki
HP,Laptop HP Envy X360 13-bd0530TU 4Y0Y4PA (Core i5-1135G7/ 8GB/ 512GB SSD/ 13.3 FHD Touch/ Win11) - Hàng Chính Hãng,13.3,Intel Core i5,8GB,SSD: 512GB,25290000,25290000,https://tiki.vn/laptop-hp-envy-x360-13-bd0530tu-4y0y4pa-core-i5-1135g7-8gb-512gb-ssd-13-3-fhd-touch-win11-hang-chinh-hang-p161165257.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.162196750&itm_medium=CPC&itm_source=tiki-reco&spid=162196750,Tiki
Intel,"Laptop Intel NUC M15 i7 1165G7/16GB/512GB/15.6""F/Touch/Win10/(BBC710BCUXBC1)/Ðen - Hàng chính hãng",15.6,Apple M1,16GB,SSD: 512GB,37990000,27990000,https://tiki.vn/laptop-intel-nuc-m15-i7-1165g7-16gb-512gb-15-6-f-touch-win10-bbc710bcuxbc1-den-hang-chinh-hang-p155530400.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.155530402&itm_medium=CPC&itm_source=tiki-reco&spid=155530402,Tiki
Dell,Laptop Dell Latitude 3410 L3410I5SSD (Core i5-10210U/ 8GB RAM/ 256GB SSD/ 14 HD/ Fedora) - Hàng Chính Hãng,14,Intel Core i5,8GB,SSD: 256GB,17290000,17290000,https://tiki.vn/laptop-dell-latitude-3410-l3410i5ssd-core-i5-10210u-8gb-ram-256gb-ssd-14-hd-fedora-hang-chinh-hang-p72543015.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.137456749&itm_medium=CPC&itm_source=tiki-reco&spid=137456749,Tiki
HP,Laptop HP Probook 450 G8 i3 1115G4/4GB/256GB/15.6/Win10/(2H0U4PA)/B<U+1EA1>c - Hàng chính hãng,15.6,Intel Core i3,4GB,SSD: 256GB,14890000,13690000,https://tiki.vn/laptop-hp-probook-450-g8-i3-1115g4-4gb-256gb-15-6-win10-2h0u4pa-bac-hang-chinh-hang-p155530374.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.155530376&itm_medium=CPC&itm_source=tiki-reco&spid=155530376,Tiki
MSI,"Laptop MSI Modern 14 B11MOU-460VN (i7-1165G7, Ram 8GB, SSD 512GB, 14 inch FHD, Win 10) Hàng chính hãng",14,Intel Core i7,8GB,SSD: 512GB,20390000,20390000,https://tiki.vn/laptop-msi-modern-14-b11mou-460vn-i7-1165g7-ram-8gb-ssd-512gb-14-inch-fhd-win-10-hang-chinh-hang-p139815379.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.139815380&itm_medium=CPC&itm_source=tiki-reco&spid=139815380,Tiki
HP,Laptop HP Zbook Firefly 14 G8 (1A2F1AV) (i5 1135G7/16GB RAM/512GB SSD/14 FHD/Win10 Pro/B<U+1EA1>c) - Hàng chính hãng,14,Intel Core i5,16GB,SSD: 512GB,30990000,30990000,https://tiki.vn/laptop-hp-zbook-firefly-14-g8-1a2f1av-i5-1135g7-16gb-ram-512gb-ssd-14-fhd-win10-pro-bac-hang-chinh-hang-p146146583.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.146146584&itm_medium=CPC&itm_source=tiki-reco&spid=146146584,Tiki
